respid,response_type,response_text,sex,age_cohorts,political_id3,close_nkmigrants
149,vote,기타,Male,18-29,Centrist,Somewhat close
150,hire,전문적 직업,Male,60+,Conservative,Neither close nor distant
150,neighbor,연령,Male,60+,Conservative,Neither close nor distant
150,vote,연령대가 비슷,Male,60+,Conservative,Neither close nor distant
151,hire,한국사회적응기간,Male,40-49,Centrist,Somewhat distant
151,neighbor,한국인 동료도 있고 자기 기술을 보유,Male,40-49,Centrist,Somewhat distant
151,vote,낮은 연령,Male,40-49,Centrist,Somewhat distant
152,hire,전 조선노동당원이 아니고 한국내 체류기간이 길어서 어느 정도 한국사회에 대해서 잘 안다는 생각이 듬,Male,60+,Centrist,Somewhat distant
152,neighbor,노동당원이 아니라서,Male,60+,Centrist,Somewhat distant
152,vote,한국내 체류기간이 길어서,Male,60+,Centrist,Somewhat distant
153,hire,북한에서 거주한 기간이 상대적으로 적어서,Female,40-49,Conservative,Somewhat distant
153,neighbor,한국 체류기간이 더 길고 젊다,Female,40-49,Conservative,Somewhat distant
153,vote,전 노동당원이 아니라서,Female,40-49,Conservative,Somewhat distant
156,hire,한국 체류기간이 더 길어서,Male,40-49,Centrist,Somewhat distant
156,neighbor,연령 및 한국 내 체류 기간,Male,40-49,Centrist,Somewhat distant
156,vote,전문직이어서,Male,40-49,Centrist,Somewhat distant
157,hire,두 사람 모두에게 투표를 하고 싶지 않으나 꼭 투표를 해야한다면 한국 내 체류기간이 긴 A에게,Male,18-29,Centrist,Very distant
157,neighbor,나이가 더 많으니까 사회 경험이 더 많을 듯해서,Male,18-29,Centrist,Very distant
157,vote,혼인관계,Male,18-29,Centrist,Very distant
159,hire,노동당원이 아니어서 덜 위협적일 듯함,Female,30-39,Progressive,Very distant
159,neighbor,그냥,Female,30-39,Progressive,Very distant
159,vote,성별이 같고 나이대가 있어서 얘기가 잘 통할 듯,Female,30-39,Progressive,Very distant
160,hire,그냥,Female,40-49,Progressive,Neither close nor distant
160,neighbor,직업 경력,Female,40-49,Progressive,Neither close nor distant
160,vote,그냥,Female,40-49,Progressive,Neither close nor distant
162,hire,한국에 대한 적응기간이 되고 젊음,Male,30-39,Progressive,Neither close nor distant
162,neighbor,한국 내 체류기간이 더 길어서,Male,30-39,Progressive,Neither close nor distant
162,vote,한국체류기간이 김,Male,30-39,Progressive,Neither close nor distant
164,hire,한국 내 체류기간이 길어서,Female,60+,Progressive,Somewhat close
164,neighbor,둘다 싫다,Female,60+,Progressive,Somewhat close
164,vote,같은 여자라서,Female,60+,Progressive,Somewhat close
165,hire,남자라서,Male,30-39,Conservative,Somewhat distant
165,neighbor,비슷한 조건이지만 더 젊음,Male,30-39,Conservative,Somewhat distant
165,vote,이슬람교이기때문에,Male,30-39,Conservative,Somewhat distant
166,hire,젊고 괜찮은 직업이 있음,Male,30-39,Centrist,Neither close nor distant
166,neighbor,상대적으로 나이가 어려서 조직문화에 잘 어우러질 것 같다,Male,30-39,Centrist,Neither close nor distant
166,vote,젊고 직업이 안정적임,Male,30-39,Centrist,Neither close nor distant
167,hire,나이가 어려서 한국사회에서 잘 적응할 것 같다. 하지만 설문이 한 명을 선택해야 해서 선택한 것이지 선호도의 편차 크지 않음. 인간으로서 동등하다 생각함,Female,18-29,Centrist,Neither close nor distant
167,neighbor,언제부터 일한지모르나 미성년자보단 업무이해도가 높을듯해서,Female,18-29,Centrist,Neither close nor distant
167,vote,나이대가 비슷해서,Female,18-29,Centrist,Neither close nor distant
168,hire,둘중 그나마 나아서,Male,30-39,Centrist,Very distant
168,neighbor,일을하고 있고 한국 내 체류기간이 길어서,Male,30-39,Centrist,Very distant
168,vote,조금더 나아보여서,Male,30-39,Centrist,Very distant
169,hire,한구내 체류기간이 길고 기혼에 한국인 동료도 있어서,Female,18-29,Centrist,Neither close nor distant
169,neighbor,조선노동당원 이력이 없어서,Female,18-29,Centrist,Neither close nor distant
169,vote,한국 내 체류기간이 길고 한국동료도 있어서,Female,18-29,Centrist,Neither close nor distant
171,hire,조선노동당원 이력이 없어서,Female,40-49,Centrist,Neither close nor distant
171,neighbor,별다른 이유 없음,Female,40-49,Centrist,Neither close nor distant
171,vote,의사 직업을 갖고 있어서,Female,40-49,Centrist,Neither close nor distant
172,hire,별다른 이유는 없음,Male,40-49,Centrist,Neither close nor distant
172,neighbor,젊은 나이,Male,40-49,Centrist,Neither close nor distant
172,vote,별다른 이유 없음,Male,40-49,Centrist,Neither close nor distant
173,hire,국내 체류 기간,Female,18-29,Progressive,Neither close nor distant
173,neighbor,사교성,Female,18-29,Progressive,Neither close nor distant
173,vote,가족이 있는 상황,Female,18-29,Progressive,Neither close nor distant
174,hire,사교성이 좋아서,Male,40-49,Centrist,Neither close nor distant
174,neighbor,한국체류기간 보고 정함,Male,40-49,Centrist,Neither close nor distant
174,vote,더 긴 체류기간,Male,40-49,Centrist,Neither close nor distant
175,hire,A는 한국 내 체류기간이 짧아서,Female,18-29,Centrist,Somewhat distant
175,neighbor,그냥,Female,18-29,Centrist,Somewhat distant
175,vote,한국체류기간,Female,18-29,Centrist,Somewhat distant
177,hire,둘다 싫은데 의사라서,Male,18-29,Centrist,Neither close nor distant
177,neighbor,한국 체류기간이 길어서,Male,18-29,Centrist,Neither close nor distant
177,vote,딱히 없음,Male,18-29,Centrist,Neither close nor distant
178,hire,더 일반적이누삶의형태를 살고있음,Male,40-49,Centrist,Somewhat distant
178,neighbor,같이 일할 사람으로는 젊은 사람이 좋다,Male,40-49,Centrist,Somewhat distant
178,vote,A의 경우 노동당원 등 북한에서 더 안락한 생활을 했을것,Male,40-49,Centrist,Somewhat distant
179,hire,북한 체제에서 오래산 남성이 우리나라 행정을 잘 모를 것 같다. 그래서 반대급부로 여성을 선택한 것이다.,Female,40-49,Conservative,Somewhat distant
179,neighbor,ㅇ,Female,40-49,Conservative,Somewhat distant
179,vote,어려서 중국에서 교육을 받은 사람은 믿을 수 없다,Female,40-49,Conservative,Somewhat distant
180,hire,ㅇ,Female,18-29,Centrist,Very distant
180,neighbor,딱히 없음,Female,18-29,Centrist,Very distant
180,vote,ㅇ,Female,18-29,Centrist,Very distant
181,hire,"한국에 온지 오래되었고, 직업도 믿을만 해서",Male,60+,Centrist,Very distant
181,neighbor,프로필 B는 너무 젊음,Male,60+,Centrist,Very distant
181,vote,딱히 없음 그냥 끌리는 사람,Male,60+,Centrist,Very distant
182,hire,탈북민 동료만 있다는게 매우 의심이감,Male,30-39,Progressive,Somewhat distant
182,neighbor,전 조선노동당원이었다는 이력과 인간관계가 신경쓰인다.,Male,30-39,Progressive,Somewhat distant
182,vote,노동당원으로 활동한 이력이 없어서,Male,30-39,Progressive,Somewhat distant
184,hire,전 조선노동당원인 사실이 신경쓰인다.,Male,18-29,Centrist,Neither close nor distant
184,neighbor,체류기간이 길다,Male,18-29,Centrist,Neither close nor distant
184,vote,한국 사회에 어울러 살아갈 수 있다고 생각해서,Male,18-29,Centrist,Neither close nor distant
185,hire,체류기간은 길고 상대적으로 나이가 적다,Male,18-29,Progressive,Somewhat close
185,neighbor,사무직 직업 경력이 있기때문,Male,18-29,Progressive,Somewhat close
185,vote,컴퓨터 프로그래머 인점,Male,18-29,Progressive,Somewhat close
186,hire,한국내 체류기간이 길기때문,Female,18-29,Progressive,Somewhat distant
186,neighbor,해당 없음,Female,18-29,Progressive,Somewhat distant
186,vote,직업이 의사이기때문,Female,18-29,Progressive,Somewhat distant
187,hire,특별한 이유가 없어요,Male,18-29,Centrist,Neither close nor distant
187,neighbor,12년간 한국생활을 했으니 자본주의 체제에 익숙할 것으로 추정한다.,Male,18-29,Centrist,Neither close nor distant
187,vote,해당 없음,Male,18-29,Centrist,Neither close nor distant
188,hire,"3년간 다른 체제에서 거주한 경험이 있고, 아이도 있다.",Female,30-39,Centrist,Somewhat distant
188,neighbor,여자쪽이 직업이 사무직이 때문이다.,Female,30-39,Centrist,Somewhat distant
188,vote,"인적교류의 폭이 상대적으로 넓고, 아이를 한국에서 키워서 이웃간 교류도 익숙할 것으로 추정한다.",Female,30-39,Centrist,Somewhat distant
189,hire,한국내 체류기간이 남성보다 더 많기 때문에 사회를 그나마 잘 알지 않을까 싶어서,Male,18-29,Centrist,Neither close nor distant
189,neighbor,가장 무난해서,Male,18-29,Centrist,Neither close nor distant
189,vote,한국 체류기간이 조금 더 길어서 의사소통이 잘 될 것같다.,Male,18-29,Centrist,Neither close nor distant
190,hire,무난한 프로필이라서,Male,60+,Conservative,Neither close nor distant
190,neighbor,젊어서,Male,60+,Conservative,Neither close nor distant
190,vote,가장 적합해서,Male,60+,Conservative,Neither close nor distant
192,hire,"한국 내 체류기간이 오래이고, 젊어서",Male,18-29,Conservative,Neither close nor distant
192,neighbor,한국회사에서의 경험,Male,18-29,Conservative,Neither close nor distant
192,vote,젊어서,Male,18-29,Conservative,Neither close nor distant
193,hire,한국사회경험,Male,18-29,Conservative,Somewhat distant
193,neighbor,한국 체류 기간,Male,18-29,Conservative,Somewhat distant
193,vote,사회경험의 중요성 및  인간관계개선노력,Male,18-29,Conservative,Somewhat distant
194,hire,한국 체류 기간,Male,18-29,Centrist,Neither close nor distant
194,neighbor,한국내 체류기간,Male,18-29,Centrist,Neither close nor distant
194,vote,나이,Male,18-29,Centrist,Neither close nor distant
195,hire,이력이 더 신뢰됨,Female,18-29,Centrist,Neither close nor distant
195,neighbor,그나마 나아보여서,Female,18-29,Centrist,Neither close nor distant
195,vote,한국체류기간,Female,18-29,Centrist,Neither close nor distant
196,hire,더 오래 체류해서 더 상황을 아니까,Male,30-39,Centrist,Neither close nor distant
196,neighbor,한국인인 동료만있어서,Male,30-39,Centrist,Neither close nor distant
196,vote,직업이 도움이 될수도 있어서,Male,30-39,Centrist,Neither close nor distant
197,hire,한국인의 지인만있어서,Male,18-29,Centrist,Somewhat distant
197,neighbor,국내 체류기간 감안,Male,18-29,Centrist,Somewhat distant
197,vote,한국인인동료만있어서,Male,18-29,Centrist,Somewhat distant
198,hire,국내체류기간 감안,Female,18-29,Conservative,Neither close nor distant
198,neighbor,전문 직업이 있어서,Female,18-29,Conservative,Neither close nor distant
198,vote,국내 체류기간 감안,Female,18-29,Conservative,Neither close nor distant
199,hire,좀 더 진보적일거 같다,Male,18-29,Centrist,Somewhat distant
199,neighbor,한국내 체류 기간이 길어서,Male,18-29,Centrist,Somewhat distant
199,vote,비는 직업이 없어서,Male,18-29,Centrist,Somewhat distant
200,hire,노동당원이 아니라서,Female,40-49,Progressive,Neither close nor distant
200,neighbor,전 노동당원이 아님. 6세부터 북한을 벗어남,Female,40-49,Progressive,Neither close nor distant
200,vote,나이가 들어서,Female,40-49,Progressive,Neither close nor distant
201,hire,한국인 동료가 있음,Male,18-29,Conservative,Somewhat distant
201,neighbor,훨씬 대중적이다,Male,18-29,Conservative,Somewhat distant
201,vote,보다 어린 나이에 북한을 떠남.,Male,18-29,Conservative,Somewhat distant
202,hire,매력적인,Male,30-39,Centrist,Somewhat distant
202,neighbor,한국내 체류기간이 길어서,Male,30-39,Centrist,Somewhat distant
202,vote,중립적일것같다,Male,30-39,Centrist,Somewhat distant
203,hire,젊으며 노동당원도 아니고 직업이 있어서,Female,18-29,Progressive,Somewhat distant
203,neighbor,"한국내 체류기간,직업",Female,18-29,Progressive,Somewhat distant
203,vote,한국내 체류기간이 더 길고 중국내 체류기간이 짧아서,Female,18-29,Progressive,Somewhat distant
206,hire,"종교,한국체류기간",Male,40-49,Conservative,Somewhat distant
206,neighbor,"노동당원이 아님에도, 북한에서 의사로 근무했었다는 점.",Male,40-49,Conservative,Somewhat distant
206,vote,전문직이다,Male,40-49,Conservative,Somewhat distant
207,hire,"국내거주 10년이상, 한국인 동료들도 있고, 미혼이라는 점",Male,60+,Conservative,Somewhat distant
207,neighbor,어,Male,60+,Conservative,Somewhat distant
207,vote,한국인 지인들이 있다는 점,Male,60+,Conservative,Somewhat distant
208,hire,이,Female,30-39,Centrist,Very close
208,neighbor,그냥,Female,30-39,Centrist,Very close
208,vote,어,Female,30-39,Centrist,Very close
209,hire,그냥,Female,60+,Centrist,Neither close nor distant
209,neighbor,나이가 젊음,Female,60+,Centrist,Neither close nor distant
209,vote,그냥,Female,60+,Centrist,Neither close nor distant
210,hire,나이가 적정해서,Female,18-29,Progressive,Neither close nor distant
210,neighbor,나이가 젊고 현재 무직 상태이기 때문에,Female,18-29,Progressive,Neither close nor distant
210,vote,남성이라서,Female,18-29,Progressive,Neither close nor distant
212,hire,한국 체류기간이 10년 이상이므로,Male,40-49,Progressive,Neither close nor distant
212,neighbor,중국 체류 기간이 길고 탈북민들끼리 지내는 사람은 인간적으로 한국에 동화되지 않았을 확률이 매우 높음,Male,40-49,Progressive,Neither close nor distant
212,vote,젊고 인맥이 넓어서,Male,40-49,Progressive,Neither close nor distant
214,hire,18세 이혼은 좀...,Female,60+,Centrist,Very distant
214,neighbor,자녀도 있고 컴퓨터프로그래머라 책임감과 전문성이 우수할거 같음,Female,60+,Centrist,Very distant
214,vote,18에 12년 체류기간이면 탈북민의 성향을 띄지 않을 것,Female,60+,Centrist,Very distant
215,hire,한국내 상황을 어느정도 이해하는 상태,Male,18-29,Centrist,Neither close nor distant
215,neighbor,연령,Male,18-29,Centrist,Neither close nor distant
215,vote,국내 적응에 도움 주고 싶은,Male,18-29,Centrist,Neither close nor distant
217,hire,시민,Male,60+,Conservative,Neither close nor distant
217,neighbor,둘 중에 고르라고 하면 조금 더 나은것 같아서,Male,60+,Conservative,Neither close nor distant
